time,target_x,target_y,target_z,actual_x,actual_y,actual_z
14.299999999999999,3.12212301179397e-05,9.935090475053517e-05,15.0,3.12212301179397e-05,9.935090475053517e-05,14.993368480657603
14.299999999999999,3.12212301179397e-05,9.935090475053517e-05,15.0,3.12212301179397e-05,9.935090475053517e-05,14.993368480657603
14.399999999999999,5.3163276985964735e-06,9.532818834520539e-05,15.0,5.3163276985964735e-06,9.532818834520539e-05,14.993321883818
14.399999999999999,3.772514904928852e-06,9.451004582951002e-05,15.0,3.772514904928852e-06,9.451004582951002e-05,14.993317588764212
14.5,2.4480193230722807e-06,8.33308050568e-05,15.0,2.4480193230722807e-06,8.33308050568e-05,14.993278333198013
14.5,2.4480193230722807e-06,8.33308050568e-05,15.0,2.4480193230722807e-06,8.33308050568e-05,14.993278333198013
14.6,2.1803693846694646e-05,7.069641604874887e-05,15.0,2.1803693846694646e-05,7.069641604874887e-05,14.993248602975632
14.6,2.1803693846694646e-05,7.069641604874887e-05,15.0,2.1803693846694646e-05,7.069641604874887e-05,14.993248602975632
14.7,5.371252026825434e-05,5.7481881326815185e-05,15.0,5.371252026825434e-05,5.7481881326815185e-05,14.993221328247975
14.7,5.371252026825434e-05,5.7481881326815185e-05,15.0,5.371252026825434e-05,5.7481881326815185e-05,14.993221328247975
14.799999999999999,7.685826686651058e-05,4.815511178325052e-05,15.0,7.685826686651058e-05,4.815511178325052e-05,14.993199448026218
14.799999999999999,7.685826686651058e-05,4.815511178325052e-05,15.0,7.685826686651058e-05,4.815511178325052e-05,14.993199448026218
14.899999999999999,7.678989228921359e-05,4.435531507686712e-05,15.0,7.678989228921359e-05,4.435531507686712e-05,14.993182205164969
14.899999999999999,7.678989228921359e-05,4.435531507686712e-05,15.0,7.678989228921359e-05,4.435531507686712e-05,14.993182205164969
15.0,5.321982573167949e-05,4.6206300082697804e-05,15.0,5.321982573167949e-05,4.6206300082697804e-05,14.99316890439809
15.0,5.321982573167949e-05,4.6206300082697804e-05,15.0,5.321982573167949e-05,4.6206300082697804e-05,14.99316890439809
15.1,2.0998498299401383e-05,5.2354715023980034e-05,15.0,2.0998498299401383e-05,5.2354715023980034e-05,14.993158749888678
15.1,2.0998498299401383e-05,5.2354715023980034e-05,15.0,2.0998498299401383e-05,5.2354715023980034e-05,14.993158749888678
15.2,7.380988720252237e-07,6.049598622625275e-05,15.0,7.380988720252237e-07,6.049598622625275e-05,14.993151102135563
15.2,7.380988720252237e-07,6.049598622625275e-05,15.0,7.380988720252237e-07,6.049598622625275e-05,14.993151102135563
15.299999999999999,4.8346417216331735e-06,6.823638732306994e-05,15.0,4.8346417216331735e-06,6.823638732306994e-05,14.993145413534052
15.299999999999999,4.8346417216331735e-06,6.823638732306994e-05,15.0,4.8346417216331735e-06,6.823638732306994e-05,14.993145413534052
15.399999999999999,3.0494758969318508e-05,7.36240573831568e-05,15.0,3.0494758969318508e-05,7.36240573831568e-05,14.993141223632607
15.399999999999999,3.0494758969318508e-05,7.36240573831568e-05,15.0,3.0494758969318508e-05,7.36240573831568e-05,14.993141223632607
15.5,6.158327209799959e-05,7.552277505130834e-05,15.0,6.158327209799959e-05,7.552277505130834e-05,14.993138219515762
15.5,6.158327209799959e-05,7.552277505130834e-05,15.0,6.158327209799959e-05,7.552277505130834e-05,14.993138219515762
15.6,7.9162285269429e-05,7.386887939052176e-05,15.0,7.9162285269429e-05,7.386887939052176e-05,14.993136132558316
15.6,7.9162285269429e-05,7.386887939052176e-05,15.0,7.9162285269429e-05,7.386887939052176e-05,14.993136132558316
15.7,7.157370529961442e-05,6.949865677524914e-05,15.0,7.157370529961442e-05,6.949865677524914e-05,14.993134689875566
15.7,6.950417559244812e-05,6.8965769112776e-05,15.0,6.950417559244812e-05,6.8965769112776e-05,14.993134572805046
15.8,4.401414295831277e-05,6.380976214564796e-05,15.0,4.401414295831277e-05,6.380976214564796e-05,14.993133713965602
15.8,4.401414295831277e-05,6.380976214564796e-05,15.0,4.401414295831277e-05,6.380976214564796e-05,14.993133713965602
15.899999999999999,1.4009936866340997e-05,5.831975907762558e-05,15.0,1.4009936866340997e-05,5.831975907762558e-05,14.99313312173272
15.899999999999999,1.4009936866340997e-05,5.831975907762558e-05,15.0,1.4009936866340997e-05,5.831975907762558e-05,14.99313312173272
16.0,7.376610375694668e-07,5.43380549230571e-05,15.0,7.376610375694668e-07,5.43380549230571e-05,14.993132789946245
16.0,7.376610375694668e-07,5.43380549230571e-05,15.0,7.376610375694668e-07,5.43380549230571e-05,14.993132789946245
16.099999999999998,1.253903269992539e-05,5.2561887609909e-05,15.0,1.253903269992539e-05,5.2561887609909e-05,14.9931325915592
16.099999999999998,1.253903269992539e-05,5.2561887609909e-05,15.0,1.253903269992539e-05,5.2561887609909e-05,14.9931325915592
16.2,4.2139372376850984e-05,5.304718536011252e-05,15.0,4.2139372376850984e-05,5.304718536011252e-05,14.993132462230607
16.2,4.2139372376850984e-05,5.304718536011252e-05,15.0,4.2139372376850984e-05,5.304718536011252e-05,14.993132462230607
16.3,7.085630177015575e-05,5.529519456455864e-05,15.0,7.085630177015575e-05,5.529519456455864e-05,14.993132414860046
16.3,7.085630177015575e-05,5.529519456455864e-05,15.0,7.085630177015575e-05,5.529519456455864e-05,14.993132414860046
16.4,8.079447843141626e-05,5.846583153446902e-05,15.0,8.079447843141626e-05,5.846583153446902e-05,14.993132440738497
16.4,8.079447843141626e-05,5.846583153446902e-05,15.0,8.079447843141626e-05,5.846583153446902e-05,14.993132440738497
16.5,6.615071225454448e-05,6.161028138833549e-05,15.0,6.615071225454448e-05,6.161028138833549e-05,14.993132492547083
16.5,6.615071225454448e-05,6.161028138833549e-05,15.0,6.615071225454448e-05,6.161028138833549e-05,14.993132492547083
16.599999999999998,3.518831608794545e-05,6.383119875782508e-05,15.0,3.518831608794545e-05,6.383119875782508e-05,14.993132534673407
16.599999999999998,3.518831608794545e-05,6.383119875782508e-05,15.0,3.518831608794545e-05,6.383119875782508e-05,14.993132534673407
16.7,7.016281656597888e-06,6.470520332702423e-05,15.0,7.016281656597888e-06,6.470520332702423e-05,14.993132615281018
16.7,5.0902553249212435e-06,6.47106516047719e-05,15.0,5.0902553249212435e-06,6.47106516047719e-05,14.993132624608
16.8,-1.7848399377886992e-06,6.41331036943281e-05,15.0,-1.7848399377886992e-06,6.41331036943281e-05,14.993132724683022
16.8,-1.7848399377886992e-06,6.41331036943281e-05,15.0,-1.7848399377886992e-06,6.41331036943281e-05,14.993132724683022
16.9,0.02171518861395446,0.0017186209196095364,15.0,1.4732848395292806e-05,6.243633706036372e-05,14.993132786229491
16.9,0.043454028828861735,0.0028262156226195405,15.0,1.4732848395292806e-05,6.243633706036372e-05,14.993132786229491
17.0,0.06591417445343566,0.0036128148141603795,15.0,0.0007188744557719813,8.472631544409531e-05,14.993132540298229
17.0,0.08767717704579499,0.004170953858465726,15.0,0.0007188744557719813,8.472631544409531e-05,14.993132540298229
17.099999999999998,0.10453224953843956,0.0022454593600782693,15.0,0.004215786020692481,0.00018621217314146023,14.993160163843333
17.099999999999998,0.12352976265244694,0.0025025497278699884,15.0,0.004215786020692481,0.00018621217314146023,14.993160163843333
17.2,0.14826715069808163,0.002892594375327527,15.0,0.00995554102517999,0.0003171484621396442,14.99318167012158
17.2,0.16816424387290516,0.0031687556409436815,15.0,0.010854891504275259,0.0003345649638663176,14.99318355339098
17.3,0.30243889912868605,0.0005140005080159337,15.0,0.023223711260350947,0.0005576753547661683,14.993189978977105
17.3,0.34530905784140065,0.0013693005108461201,15.0,0.023223711260350947,0.0005576753547661683,14.993189978977105
17.4,0.40799403485684616,0.00222465007925461,15.0,0.04185915375941427,0.000853550184356435,14.99323061542657
17.4,0.45111116829428916,0.003027730342525187,15.0,0.04185915375941427,0.000853550184356435,14.99323061542657
17.5,0.523905134014607,0.004078670394767586,15.0,0.07153615070051163,0.0011466753484543452,14.993223955384432
17.5,0.5670225601759037,0.004738219413999366,15.0,0.07153615070051163,0.0011466753484543452,14.993223955384432
17.599999999999998,0.6510127290033654,0.005705785546789875,15.0,0.11240858109298331,0.0014992301853433677,14.99315219769942
17.599999999999998,0.6941312018862427,0.0062310487607126555,15.0,0.11240858109298331,0.0014992301853433677,14.99315219769942
17.7,0.8756981509993722,0.0049514910345296636,15.0,0.16354266440619714,0.0019077453987750232,14.99301759418874
17.7,0.9307173712950724,0.0058029360131973285,15.0,0.16354266440619714,0.0019077453987750232,14.99301759418874
17.8,1.0131516187980698,0.007085470673135342,15.0,0.22710450080822883,0.0022855994154053925,14.992776842932244
17.8,1.013147792044198,0.007675846826333271,15.0,0.22710450080822883,0.0022855994154053925,14.992776842932244
17.9,1.442931012552941,0.003996457473980551,15.0,0.30474787271350373,0.0026903214923709013,14.992482337430653
17.9,1.539536483540486,0.0059711618659391875,15.0,0.30474787271350373,0.0026903214923709013,14.992482337430653
18.0,1.7304253551107953,0.008108734662238975,15.0,0.39903257964929695,0.003097725300255484,14.99255412518109
18.0,1.7791615290544578,0.0095516824616005,15.0,0.39903257964929695,0.003097725300255484,14.99255412518109
18.099999999999998,2.445939663208849,0.001429051192829791,15.0,0.5221031000108076,0.0034903539827783976,14.99258370983851
18.099999999999998,2.5755332748643953,0.005176101114930656,15.0,0.5221031000108076,0.0034903539827783976,14.99258370983851
18.2,2.863209407115939,0.008877475177953011,15.0,0.680190730012452,0.003957554948779995,14.995566685499066
18.2,2.992796165645751,0.011481378592812026,15.0,0.680190730012452,0.003957554948779995,14.995566685499066
18.3,3.211206917965347,0.013987482857656292,15.0,0.8786340132622443,0.004406206381902492,15.003984352051342
18.3,3.2111998763302285,0.015570930466580568,15.0,0.8786340132622443,0.004406206381902492,15.003984352051342
18.4,3.440851777532351,0.016586883611700465,15.0,1.1082887243993065,0.004849772696900848,15.013795278335062
18.4,3.4652908697348415,0.017570395003234575,15.0,1.1327327346865395,0.0048935170766844895,15.014757169301179
18.5,3.6957089325530736,0.017903714147671893,15.0,1.3631504768182126,0.0052859808419112265,15.022600967809304
18.5,3.6957046730940704,0.01866798554459431,15.0,1.3631504768182126,0.0052859808419112265,15.022600967809304
18.599999999999998,3.9712461471947327,0.019613429037868974,15.0,1.6386953195178902,0.005656605686842081,15.029118804221412
18.599999999999998,3.9712435373631263,0.02004298956147081,15.0,1.6386953195178902,0.005656605686842081,15.029118804221412
18.7,4.6068381854116005,0.02319517217537349,15.0,1.8709442630938056,0.005971484447628885,15.032111012689265
18.7,4.750836664911859,0.024417030264788787,15.0,1.8709442630938056,0.005971484447628885,15.032111012689265
18.8,5.103127247858133,0.025542925502730098,15.0,2.2230558814700236,0.006636558376539045,15.032439149877838
18.8,5.1031264301521695,0.025667081761440814,15.0,2.2230558814700236,0.006636558376539045,15.032439149877838
18.9,5.409226052951729,0.024777961406046198,15.0,2.529145551523334,0.007318537058608413,15.0323719303734
18.9,5.409223436136264,0.025204418923436882,15.0,2.529145551523334,0.007318537058608413,15.0323719303734
19.0,4.808460000632948,0.0493752249548744,15.0,2.843023847296915,0.008183624823560375,15.030895797879097
19.0,4.705130857999668,0.0416637223474514,15.0,2.843023847296915,0.008183624823560375,15.030895797879097
19.099999999999998,4.901895807107274,0.03710476356933588,15.0,3.1431660622372304,0.009361874355584394,15.025175965274379
19.099999999999998,4.798482571952577,0.03330727874629647,15.0,3.1431660622372304,0.009361874355584394,15.025175965274379
19.2,4.890975778608366,-0.11555138920097963,15.0,3.4009981701084406,0.011241365518940557,15.013631458755558
19.2,4.7939794112390945,-0.09121202764954742,15.0,3.4009981701084406,0.011241365518940557,15.013631458755558
19.3,5.000115967653043,-0.0692718765104976,15.0,3.6239323791969418,0.011766256635130125,15.000587943729274
19.3,5.021382724173189,-0.052942984143465356,15.0,3.6443282790349656,0.011628706903798325,14.999351056562642
19.4,5.19459148643017,-0.040860243513007564,15.0,3.816953569258401,0.009758106225715662,14.989277086516697
19.4,5.194886437539652,-0.03206842446768585,15.0,3.816953569258401,0.009758106225715662,14.989277086516697
19.5,5.080673149083308,0.026629976378051236,15.0,3.9917770352150272,0.007001966627096204,14.97996214031641
19.5,4.996064723171705,0.024375299663342335,15.0,3.9917770352150272,0.007001966627096204,14.97996214031641
19.599999999999998,5.147888759765224,0.016735951862692944,15.0,4.148636095010862,0.0036785789514959958,14.971671028060104
19.599999999999998,5.1620830753492655,0.012867659426712802,15.0,4.162790261761083,0.0033673585341433697,14.970898691434826
19.7,5.281995017412501,0.0055647437798165625,15.0,4.282670749981892,0.0003310519363496494,14.964636796305193
19.7,5.282002124477568,0.0039624366058863885,15.0,4.282670749981892,0.0003310519363496494,14.964636796305193
19.8,5.038261593201665,-0.07580870039306928,15.0,4.406742623154328,-0.0034146857096996066,14.959485612804633
19.8,4.981008340855389,-0.06050235818535401,15.0,4.406742623154328,-0.0034146857096996066,14.959485612804633
19.9,5.035185552343349,-0.05632030061558649,15.0,4.518842656936999,-0.007604046289128679,14.955738232097087
19.9,4.999257724184934,-0.0506431499143367,15.0,4.518842656936999,-0.007604046289128679,14.955738232097087
20.0,5.090492237725831,-0.04982310317982874,15.0,4.609618639314266,-0.012252055411479142,14.952642203022249
20.0,5.098865716581076,-0.046199974604955375,15.0,4.617694104606347,-0.012660727306607951,14.952415675835637
20.099999999999998,5.165855388195213,-0.045870038315631564,15.0,4.684458737033991,-0.01573259432214883,14.951390144160559
20.099999999999998,5.165986185348025,-0.04370253890334537,15.0,4.684458737033991,-0.01573259432214883,14.951390144160559
20.2,5.55978297197966,0.35502070194343194,15.0,4.747268957552401,-0.018036380637877127,14.952645187573324
20.2,5.675176678900878,0.3128277097217192,15.0,4.747268957552401,-0.018036380637877127,14.952645187573324
20.3,5.839819291473431,0.27368183856647804,15.0,4.803233754765331,-0.01757550938457962,14.96015215294294
20.3,5.941517560411036,0.24713937811986847,15.0,4.803233754765331,-0.01757550938457962,14.96015215294294
20.4,5.332434811427642,0.7180858003945135,15.0,4.8641971949550005,-0.013154045718669063,14.980823354106668
20.4,5.4088662155275955,0.6214881616916943,15.0,4.8641971949550005,-0.013154045718669063,14.980823354106668
20.5,5.503013462430161,0.563904429353487,15.0,4.9240670778159075,-0.002298253600125232,15.011079982656376
20.5,5.551305717125433,0.5005256815380039,15.0,4.9240670778159075,-0.002298253600125232,15.011079982656376
20.599999999999998,5.647166364416153,0.4518564737084831,15.0,4.970145770428282,0.01837829005102437,15.042468700038125
20.599999999999998,5.674229580466618,0.40635536261145105,15.0,4.970145770428282,0.01837829005102437,15.042468700038125
20.7,5.9028593429672345,1.1826634323326524,15.0,5.008494303953533,0.04607889809915712,15.077823591685036
20.7,6.135537808912836,1.1392832890639262,15.0,5.008494303953533,0.04607889809915712,15.077823591685036
20.8,3.8567975669669705,1.0905763635202042,15.0,5.044955969852493,0.08761721153129587,15.121865440525541
20.8,4.37846490669091,1.55944487853127,15.0,5.044955969852493,0.08761721153129587,15.121865440525541
20.9,4.5381263630487085,0.9942834361796824,15.0,5.071559072712577,0.1464226573922191,15.17366256728252
20.9,4.855101704157479,1.0818044851885904,15.0,5.071559072712577,0.1464226573922191,15.17366256728252
21.0,5.044279538601646,1.1390540967749347,15.0,5.056443993070597,0.21588845807453297,15.216136338726512
21.0,5.17887167617863,1.0990769558540987,15.0,5.056443993070597,0.21588845807453297,15.216136338726512
21.099999999999998,5.209643393883737,1.2398398901827459,15.0,5.011591124505019,0.29730369298511683,15.251401316650425
21.099999999999998,5.271976576487219,1.2279116921653963,15.0,5.011591124505019,0.29730369298511683,15.251401316650425
21.2,5.243487791004046,1.3172667327358776,15.0,4.951516763715424,0.38767293655195023,15.287194006399357
21.2,5.291582625503392,1.3053913671983386,15.0,4.951516763715424,0.38767293655195023,15.287194006399357
21.3,5.597814153093263,0.3961479434518488,15.0,4.886547576743581,0.48243824027487353,15.328044737329199
21.3,5.563063147149543,0.5255416924041658,15.0,4.886547576743581,0.48243824027487353,15.328044737329199
21.4,5.457287277414869,0.6918765242883217,15.0,4.824994221956063,0.5730199303824177,15.377414859740389
21.4,5.421697987813103,0.7169840758108557,15.0,4.824994221956063,0.5730199303824177,15.377414859740389
21.5,5.33914706434563,0.8065923396645948,15.0,4.7709263558470125,0.6525547807762605,15.436952730258293
21.5,5.3259107839686255,0.8472935172621798,15.0,4.7709263558470125,0.6525547807762605,15.436952730258293
21.599999999999998,4.605439977408042,-0.16525380751902619,15.0,4.708657660287159,0.7282843895163643,15.50734691806393
21.599999999999998,5.026580236497704,-0.16170221306248667,15.0,4.708657660287159,0.7282843895163643,15.50734691806393
21.7,5.27108156911558,0.0065975847606418725,15.0,4.643234169092662,0.7806203284283214,15.572575205371438
21.7,5.473338947986111,0.14545102856222292,15.0,4.636112667587264,0.7843457724645571,15.57911460493491
21.8,5.5732778481653025,0.3025425216069989,15.0,4.5769078216767465,0.8025799655202196,15.63237721538815
21.8,5.684322492185586,0.39562245882718217,15.0,4.5769078216767465,0.8025799655202196,15.63237721538815
21.9,5.695280790480288,0.47818906217946167,15.0,4.489607177432784,0.8041356323765939,15.707745777479637
21.9,5.719623260880952,0.5768166830885735,15.0,4.481107551767614,0.803195835767429,15.714510875564368
22.0,5.657737296482833,0.626235531727974,15.0,4.409186169327291,0.7883736375721442,15.767303993924836
22.0,5.664691335028381,0.6941639704143241,15.0,4.409186169327291,0.7883736375721442,15.767303993924836
22.099999999999998,4.456090617107852,0.40393976645892254,15.0,4.3092208841730475,0.7530748397717494,15.828477971428034
22.099999999999998,4.528600153006988,0.48062408311864485,15.0,4.3092208841730475,0.7530748397717494,15.828477971428034
22.2,4.441341241908052,0.49408227197021654,15.0,4.196549001868806,0.7020143028840772,15.882114318033116
22.2,4.443335691555264,0.5440216681574552,15.0,4.196549001868806,0.7020143028840772,15.882114318033116
22.3,5.60551570833368,0.7592873662545477,15.0,4.071435781037546,0.6401697331690421,15.927583468997156
22.3,5.729487227456472,0.5983199398700165,15.0,4.071435781037546,0.6401697331690421,15.927583468997156
22.4,5.702350207835695,0.32176517748236055,15.0,3.937992691920788,0.5742202597917724,15.967024363003947
22.4,5.808710893661992,0.18963030854286206,15.0,3.937992691920788,0.5742202597917724,15.967024363003947
22.5,5.743475582752889,-0.05621286211812093,15.0,3.7809645268187886,0.5004340888593701,16.003196069649285
22.5,5.847279212436963,-0.17072799623141732,15.0,3.7809645268187886,0.5004340888593701,16.003196069649285
22.599999999999998,1.9688962728806017,0.2766280154311741,15.0,3.643686192331649,0.43919105845075407,16.0262178414457
22.599999999999998,2.355106711503388,-0.6227702804348629,15.0,3.643686192331649,0.43919105845075407,16.0262178414457
22.7,3.4001416158684243,-1.7707266096645147,15.0,3.4736899754398625,0.3708430292035159,16.03893664137194
22.7,3.8606138721991785,-1.807994355115881,15.0,3.4736899754398625,0.3708430292035159,16.03893664137194
22.8,4.1407423470145694,-1.8291942893986797,15.0,3.2837576261144017,0.29723445513505203,16.035384683991577
22.8,4.358284422915274,-1.8249238086338855,15.0,3.2837576261144017,0.29723445513505203,16.035384683991577
22.9,4.501961149553235,-1.8292404502987538,15.0,3.1072462830748053,0.21427830435031928,16.031533572090165
22.9,4.592122672725493,-1.8886571298784038,15.0,3.1072462830748053,0.21427830435031928,16.031533572090165
23.0,4.628107965159664,-1.9743461944286516,15.0,2.949612349021613,0.11844144108761473,16.028984105176807
23.0,4.664044020108662,-2.0885261394335752,15.0,2.949612349021613,0.11844144108761473,16.028984105176807
23.099999999999998,5.794045388214473,0.14420082298565298,15.0,2.7984839586605355,-0.010260279175302662,16.02707727355296
23.099999999999998,5.901854027820445,-0.48787019139342985,15.0,2.7984839586605355,-0.010260279175302662,16.02707727355296
23.2,5.803434174978993,-1.1596244080989861,15.0,2.6870753351211745,-0.1309073304158301,16.023608719200848
23.2,5.805806030506691,-1.5449102740504885,15.0,2.6870753351211745,-0.1309073304158301,16.023608719200848
23.3,-0.5905865719861465,-1.7552859296237124,15.0,2.5688155139496973,-0.2778530931010797,16.01407758745088
23.3,0.2721942529384336,-2.993346411565678,15.0,2.5688155139496973,-0.2778530931010797,16.01407758745088
23.4,0.8838395260640277,-3.7136936560051317,15.0,2.4426974652899296,-0.4386708671300636,15.995263678221084
23.4,1.7021338945593274,-4.06631708792244,15.0,2.4426974652899296,-0.4386708671300636,15.995263678221084
23.5,1.1942634732419806,2.8751688224583036,15.0,2.2972252547256096,-0.6047214480752683,15.96251826658219
23.5,-0.9546772415437959,0.9490483617646108,15.0,2.2972252547256096,-0.6047214480752683,15.96251826658219
23.599999999999998,-1.3665348719012838,-1.4178483540505733,15.0,2.139229050706176,-0.7788253225994677,15.922252917047148
23.599999999999998,-0.75410227105364,-2.842592857950197,15.0,2.120564234966223,-0.795658443247858,15.91790279181584
23.7,-0.13292154672891154,-3.772799147180958,15.0,1.928636322757308,-0.9436252024703204,15.876068047574387
23.7,0.5526317952999955,-4.138379596603294,15.0,1.928636322757308,-0.9436252024703204,15.876068047574387
23.8,0.7919148138950712,-4.453328705134866,15.0,1.690528287498507,-1.1094360609724963,15.82136043416308
23.8,1.1627077110361599,-4.521885287246445,15.0,1.690528287498507,-1.1094360609724963,15.82136043416308
23.9,-1.9513763077682795,-1.0699654921429804,15.0,1.4493132996754308,-1.3050027162920264,15.76432146526116
23.9,-0.07753190713863822,1.700027073479928,15.0,1.4493132996754308,-1.3050027162920264,15.76432146526116
24.0,3.511836037937279,-2.6078321430341673,15.0,1.2934765901281233,-1.4436564597649884,15.728662986767837
24.0,3.1947931347705976,-2.889665224176479,15.0,1.2737947270430623,-1.4595787421385895,15.724235688364393
24.099999999999998,2.736295704611334,-3.192395682955431,15.0,1.0878261988334563,-1.6104508679905316,15.681249212066529
24.099999999999998,2.539368005729898,-3.230560722726099,15.0,1.0878261988334563,-1.6104508679905316,15.681249212066529
24.2,2.243974412519684,-3.364208274126444,15.0,0.9445028779993128,-1.7573836088924637,15.644390843594191
24.2,2.1181363203356343,-3.330940533324488,15.0,0.9326243811521863,-1.7717311818553796,15.64102355277948
24.3,-1.5589574369856396,-2.9204417848194537,15.0,0.8464254625567446,-1.8968716045045073,15.613320397728517
24.3,-1.1182368589566953,-3.7844430258739363,15.0,0.8391872547169477,-1.9102835022475309,15.610532070205126
